taxonNameID,scientificName,acceptedTaxonNameID,acceptedTaxonName,higherTaxonNameID,higherTaxonName,basionymID,basionym,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,scientificNameAuthorship,nomenclaturalCode,namePublicationID,namePublishedIn,taxonomicStatus,nomenclaturalStatus,taxonRemarks,taxonConceptID,taxonAccordingTo
,"Phaeocyphella",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XV: 278","","","",,""
,"farinosa",,"",,"",,"Phaeocyphella farinosa","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XV: 278","","","",,""
,"Hexagonia",,"",,"",,"","","","","","","","","","","Genus","Murrill","",,"Bull. Torrey bot. Club,  31(6): 331 (1904)","","","",,""
,"hondurensis",,"",,"",,"Hexagonia hondurensis","","","","","","","","","","Species","Murrill","ICBN",,"Bull. Torrey bot. Club,  31(6): 331 (1904)","","Assumed Valid","",,""
,"Hexagonia",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XVII: 141","","","",,""
,"hondurensis",,"",,"",,"Hexagonia hondurensis","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XVII: 141","","","",,""
,"Sphaeria",,"",,"",,"","","","","","","","","","","Genus","Schwein.","",,"Index Fungorum","","","",,""
,"goniostoma",,"",,"",,"Sphaeria goniostoma","","","","","","","","","","Species","Schwein.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Sphaeria",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. II: 382","","","",,""
,"goniostoma",,"",,"",,"Sphaeria goniostoma","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. II: 382","","","",,""
,"Sphaeria",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. addit. vol. I-IV: 31","","","",,""
,"goniostoma",,"",,"",,"Sphaeria goniostoma","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. addit. vol. I-IV: 31","","","",,""
,"Sphaeria",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. IX: 464","","","",,""
,"goniostoma",,"",,"",,"Sphaeria goniostoma","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. IX: 464","","","",,""
,"Sphaeria",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 727","","","",,""
,"goniostoma",,"",,"",,"Sphaeria goniostoma","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 727","","","",,""
,"Sphaeria",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XV: 359","","","",,""
,"goniostoma",,"",,"",,"Sphaeria goniostoma","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XV: 359","","","",,""
,"Stereum",,"",,"",,"","","","","","","","","","","Genus","Berk. & Broome","",,"J. Linn. Soc., Bot. 14: 66 (1873)","","","",,""
,"notatum",,"",,"",,"Stereum notatum","","","","","","","","","","Species","Berk. & Broome","ICBN",,"J. Linn. Soc., Bot. 14: 66 (1873)","","Assumed Valid","",,""
,"Stereum",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. VI: 581","","","",,""
,"notatum",,"",,"",,"Stereum notatum","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. VI: 581","","","",,""
,"Stereum",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 758","","","",,""
,"notatum",,"",,"",,"Stereum notatum","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 758","","","",,""
,"Ustilago",,"",,"",,"","","","","","","","","","","Genus","Syd. & P. Syd.","",,"Index Fungorum","","","",,""
,"erythraeensis",,"",,"",,"Ustilago erythraeensis","","","","","","","","","","Species","Syd. & P. Syd.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Ustilago",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXIII: 611","","","",,""
,"erythraeensis",,"",,"",,"Ustilago erythraeensis","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXIII: 611","","","",,""
,"Puccinia",,"",,"",,"","","","","","","","","","","Genus","Sousa da Câmara, Oliveira & Luz","",,"Index Fungorum","","","",,""
,"cichorii",,"",,"",,"","","","","","","","","","","Species","Sousa da Câmara, Oliveira & Luz","",,"Index Fungorum","","","",,""
,"longipes",,"",,"",,"Puccinia cichorii f. longipes","","","","","","","","","","Form","Sousa da Câmara, Oliveira & Luz","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Puccinia",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXVI: 578","","","",,""
,"cichorii",,"",,"",,"","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXVI: 578","","","",,""
,"longipes",,"",,"",,"Puccinia cichorii f. longipes","","","","","","","","","","Form","","",,"Saccardo's Syll. fung. XXVI: 578","","","",,""
,"Cyphella",,"",,"",,"","","","","","","","","","","Genus","Berk. & W. Phillips","",,"Index Fungorum","","","",,""
,"bloxamii",,"",,"",,"Cyphella bloxami","","","","","","","","","","Species","Berk. & W. Phillips","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Cyphella",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. VI: 671","","","",,""
,"bloxamii",,"",,"",,"Cyphella bloxami","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. VI: 671","","","",,""
,"Cyphella",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 158","","","",,""
,"bloxamii",,"",,"",,"Cyphella bloxami","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 158","","","",,""
,"Aregma",,"",,"",,"","","","","","","","","","","Genus","Fr.","",,"Syst. mycol.,  (Lundae) 3(2): 496 (1832)","","","",,""
,"speciosum",,"",,"",,"Aregma speciosum","","","","","","","","","","Species","Fr.","ICBN",,"Syst. mycol.,  (Lundae) 3(2): 496 (1832)","","Assumed Valid","",,""
,"Aregma",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. VII: 744","","","",,""
,"speciosum",,"",,"",,"Aregma speciosum","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. VII: 744","","","",,""
,"Aregma",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XV: 47","","","",,""
,"speciosum",,"",,"",,"Aregma speciosum","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XV: 47","","","",,""
,"Corticium",,"",,"",,"","","","","","","","","","","Genus","Berk. & Broome","",,"in Berkeley, Outl. Brit. Fung., : 276 (1860)","","","",,""
,"aurora",,"",,"",,"Corticium aurora","","","","","","","","","","Species","Berk. & Broome","ICBN",,"in Berkeley, Outl. Brit. Fung., : 276 (1860)","","Assumed Valid","",,""
,"Corticium",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. VI: 640","","","",,""
,"aurora",,"",,"",,"Corticium aurora","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. VI: 640","","","",,""
,"Corticium",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 135","","","",,""
,"aurora",,"",,"",,"Corticium aurora","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 135","","","",,""
,"Hysterangium",,"",,"",,"","","","","","","","","","","Genus","Bucholtz","",,"Index Fungorum","","","",,""
,"stoloniferum",,"",,"",,"","","","","","","","","","","Species","Bucholtz","",,"Index Fungorum","","","",,""
,"mutabile",,"",,"",,"Hysterangium stoloniferum var. mutabile","","","","","","","","","","Variety","Bucholtz","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Hysterangium",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXI: 495","","","",,""
,"stoloniferum",,"",,"",,"","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXI: 495","","","",,""
,"mutabile",,"",,"",,"Hysterangium stoloniferum var. mutabile","","","","","","","","","","Variety","","",,"Saccardo's Syll. fung. XXI: 495","","","",,""
,"Lophiostoma",,"",,"",,"","","","","","","","","","","Genus","Cooke","",,"British Fungi,  2: 848 (1868)","","","",,""
,"bicuspidatum",,"",,"",,"Lophiostoma bicuspidatum","","","","","","","","","","Species","Cooke","ICBN",,"British Fungi,  2: 848 (1868)","","Assumed Valid","",,""
,"Lophiostoma",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. II: 707","","","",,""
,"bicuspidatum",,"",,"",,"Lophiostoma bicuspidatum","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. II: 707","","","",,""
,"Lophiostoma",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 390","","","",,""
,"bicuspidatum",,"",,"",,"Lophiostoma bicuspidatum","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 390","","","",,""
,"Lophiostoma",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XIX: 1129","","","",,""
,"bicuspidatum",,"",,"",,"Lophiostoma bicuspidatum","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XIX: 1129","","","",,""
,"Merulius",,"",,"",,"","","","","","","","","","","Genus","Pers.","",,"Observ. mycol.,  1: 22 (1796)","","","",,""
,"pezizoides",,"",,"",,"Merulius pezizoides","","","","","","","","","","Species","Pers.","ICBN",,"Observ. mycol.,  1: 22 (1796)","","Assumed Valid","",,""
,"Merulius",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. V: 498","","","",,""
,"pezizoides",,"",,"",,"Merulius pezizoides","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. V: 498","","","",,""
,"Merulius",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XV: 212","","","",,""
,"pezizoides",,"",,"",,"Merulius pezizoides","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XV: 212","","","",,""
,"Phaeocyphella",,"",,"",,"","","","","","","","","","","Genus","Pat.","",,"Bull. trimest. Soc. mycol. Fr.,  40: 32 (1924)","","","",,""
,"helminthosporii",,"",,"",,"Phaeocyphella helminthosporii","","","","","","","","","","Species","Pat.","ICBN",,"Bull. trimest. Soc. mycol. Fr.,  40: 32 (1924)","","Assumed Valid","",,""
,"Phaeocyphella",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXVI: 677","","","",,""
,"helminthosporii",,"",,"",,"Phaeocyphella helminthosporii","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXVI: 677","","","",,""
,"Polyporus",,"",,"",,"","","","","","","","","","","Genus","Berk. & Broome","",,"Ann. Mag. nat. Hist., Ser. 5 3: 202 (1879)","","","",,""
,"cerebrinus",,"",,"",,"Polyporus cerebrinus","","","","","","","","","","Species","Berk. & Broome","ICBN",,"Ann. Mag. nat. Hist., Ser. 5 3: 202 (1879)","","Assumed Valid","",,""
,"Polyporus",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. VI: 110","","","",,""
,"cerebrinus",,"",,"",,"Polyporus cerebrinus","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. VI: 110","","","",,""
,"Polyporus",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXIII: 377","","","",,""
,"cerebrinus",,"",,"",,"Polyporus cerebrinus","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXIII: 377","","","",,""
,"Polyporus",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 593","","","",,""
,"cerebrinus",,"",,"",,"Polyporus cerebrinus","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 593","","","",,""
,"Pseudodiaporthe",,"",,"",,"","","","","","","","","","","Genus","Speg.","",,"Anal. Mus. Nac. Buenos Aires, Ser. 3 19(12): 358 (1909)","","","",,""
,"major",,"",,"",,"Pseudodiaporthe major","","","","","","","","","","Species","Speg.","ICBN",,"Anal. Mus. Nac. Buenos Aires, Ser. 3 19(12): 358 (1909)","","Assumed Valid","",,""
,"Pseudodiaporthe",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXII: 388","","","",,""
,"major",,"",,"",,"Pseudodiaporthe major","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXII: 388","","","",,""
,"Sphaeria",,"",,"",,"","","","","","","","","","","Genus","Fr.","",,"Linnaea,  5: 538 (1830)","","","",,""
,"gracillima",,"",,"",,"Sphaeria gracillima","","","","","","","","","","Species","Fr.","ICBN",,"Linnaea,  5: 538 (1830)","","Assumed Valid","",,""
,"Sphaeria",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. I: 343","","","",,""
,"gracillima",,"",,"",,"Sphaeria gracillima","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. I: 343","","","",,""
,"Sphaeria",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XV: 359","","","",,""
,"gracillima",,"",,"",,"Sphaeria gracillima","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XV: 359","","","",,""
,"Sphaeropsis",,"",,"",,"","","","","","","","","","","Genus","Westend.","",,"Index Fungorum","","","",,""
,"fimicola",,"",,"",,"Sphaeropsis fimicola","","","","","","","","","","Species","Westend.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Sphaeropsis",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. III: 169","","","",,""
,"fimicola",,"",,"",,"Sphaeropsis fimicola","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. III: 169","","","",,""
,"Sphaeropsis",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XV: 392","","","",,""
,"fimicola",,"",,"",,"Sphaeropsis fimicola","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XV: 392","","","",,""
,"Stigmatophragmia",,"",,"",,"","","","","","","","","","","Genus","Tehon & G.L. Stout","",,"Mycologia,  21(4): 181 (1929)","","","",,""
,"sassafrasicola",,"",,"",,"Stigmatophragmia sassafrasicola","","","","","","","","","","Species","Tehon & G.L. Stout","ICBN",,"Mycologia,  21(4): 181 (1929)","","Assumed Valid","",,""
,"Stigmatophragmia",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXVI: 169","","","",,""
,"sassafrasicola",,"",,"",,"Stigmatophragmia sassafrasicola","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXVI: 169","","","",,""
,"Gloeosporium",,"",,"",,"","","","","","","","","","","Genus","Westerd.","",,"Index Fungorum","","","",,""
,"lini",,"",,"",,"Gloeosporium lini","","","","","","","","","","Species","Westerd.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Gloeosporium",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXV: 549, 572","","","",,""
,"lini",,"",,"",,"Gloeosporium lini","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXV: 549, 572","","","",,""
,"Coreomyces",,"",,"",,"","","","","","","","","","","Genus","Thaxt.","",,"Index Fungorum","","","",,""
,"acuminatus",,"",,"",,"Coreomyces acuminatus","","","","","","","","","","Species","Thaxt.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Coreomyces",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXIV: 150","","","",,""
,"acuminatus",,"",,"",,"Coreomyces acuminatus","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXIV: 150","","","",,""
,"Cryptospora",,"",,"",,"","","","","","","","","","","Genus","Tul. & C. Tul.","",,"Select. fung. carpol.,  2: 149 (1863)","","","",,""
,"betulae",,"",,"",,"Cryptospora betulae","","","","","","","","","","Species","Tul. & C. Tul.","ICBN",,"Select. fung. carpol.,  2: 149 (1863)","","Assumed Valid","",,""
,"Cryptospora",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. II: 364","","","",,""
,"betulae",,"",,"",,"Cryptospora betulae","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. II: 364","","","",,""
,"Cryptospora",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. III: 741","","","",,""
,"betulae",,"",,"",,"Cryptospora betulae","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. III: 741","","","",,""
,"Cryptospora",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 149","","","",,""
,"betulae",,"",,"",,"Cryptospora betulae","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 149","","","",,""
,"Cryptospora",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XIX: 497","","","",,""
,"betulae",,"",,"",,"Cryptospora betulae","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XIX: 497","","","",,""
,"Discocera",,"",,"",,"","","","","","","","","","","Genus","A.L. Sm. & Ramsb.","",,"Index Fungorum","","","",,""
,"lichenicola",,"",,"",,"Discocera lichenicola","","","","","","","","","","Species","A.L. Sm. & Ramsb.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Discocera",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXIV: 1275","","","",,""
,"lichenicola",,"",,"",,"Discocera lichenicola","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXIV: 1275","","","",,""
,"Onygena",,"",,"",,"","","","","","","","","","","Genus","M. Rousseau & Sacc.","",,"Index Fungorum","","","",,""
,"bommerae",,"",,"",,"Onygena bommerae","","","","","","","","","","Species","M. Rousseau & Sacc.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Onygena",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXIV: 1145","","","",,""
,"bommerae",,"",,"",,"Onygena bommerae","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXIV: 1145","","","",,""
,"Peziza",,"",,"",,"","","","","","","","","","","Genus","Quél.","",,"Index Fungorum","","","",,""
,"rubrans",,"",,"",,"Peziza rubrans","","","","","","","","","","Species","Quél.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Peziza",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XI: 394","","","",,""
,"rubrans",,"",,"",,"Peziza rubrans","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XI: 394","","","",,""
,"Peziza",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 507","","","",,""
,"rubrans",,"",,"",,"Peziza rubrans","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 507","","","",,""
,"Peziza",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XX: 316","","","",,""
,"rubrans",,"",,"",,"Peziza rubrans","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XX: 316","","","",,""
,"Reticularia",,"",,"",,"","","","","","","","","","","Genus","Poir.","",,"Index Fungorum","","","",,""
,"rosea",,"",,"",,"Reticularia rosea","","","","","","","","","","Species","Poir.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Reticularia",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. VII: 436","","","",,""
,"rosea",,"",,"",,"Reticularia rosea","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. VII: 436","","","",,""
,"Reticularia",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XV: 319","","","",,""
,"rosea",,"",,"",,"Reticularia rosea","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XV: 319","","","",,""
,"Septoria",,"",,"",,"","","","","","","","","","","Genus","Ellis & Everh.","",,"Proc. Acad. nat. Sci. Philad.,  45: 163 (1893)","","","",,""
,"purpureocincta",,"",,"",,"Septoria purpureocincta","","","","","","","","","","Species","Ellis & Everh.","ICBN",,"Proc. Acad. nat. Sci. Philad.,  45: 163 (1893)","","Assumed Valid","",,""
